Battery_Level,Temperature,Voltage,Current,Status
31,40.2,4404,-1179650,1
31,40.2,4404,-1179650,1
31,40.2,4404,-1179650,1
31,40.2,4404,-1179650,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1170800,1
31,40.2,4404,-1148064,1
31,40.2,4404,-1148064,1
31,40.2,4404,-1148064,1
31,40.2,4404,-1148064,1
31,40.2,4404,-1148064,1
31,40.2,4404,-1148064,1
31,40.2,4404,-1148064,1
31,40.2,4404,-1148064,1
31,40.2,4404,-1148064,1
31,40.2,4404,-1148064,1
31,40.2,4404,-1140740,1
31,40.2,4404,-1140740,1
31,40.2,4404,-1140740,1
31,40.2,4404,-1140740,1
31,40.2,4404,-1140740,1
31,40.2,4404,-1140740,1
31,40.2,4404,-1140740,1
31,40.2,4404,-1140740,1
31,40.2,4404,-1140740,1
31,40.2,4404,-1129601,1
31,40.2,4404,-1129601,1
31,40.2,4404,-1129601,1
31,40.2,4404,-1129601,1
31,39.7,4404,-1129601,1
31,39.7,4404,-1129601,1
31,39.7,4404,-1129601,1
33,39.7,4404,-1129601,1
33,39.7,4404,-1129601,1
33,39.7,4404,-1129601,1
33,39.7,4404,-1122124,1
33,39.7,4404,-1122124,1
33,39.7,4404,-1122124,1
33,39.7,4404,-1122124,1
33,39.7,4404,-1122124,1
33,39.7,4404,-1122124,1
33,39.7,4404,-1122124,1
33,40,4404,-1122124,1
33,40,4404,-1122124,1
33,40,4404,-1122124,1
33,40,4404,-1111901,1
33,40,4404,-1111901,1
33,40,4404,-1111901,1
33,40,4404,-1111901,1
33,40,4404,-1111901,1
33,40,4404,-1111901,1
33,40,4404,-1111901,1
33,40,4404,-1111901,1
33,40,4404,-1111901,1
33,40,4404,-1111901,1
33,40,4404,-1102135,1
33,40,4404,-1102135,1
33,40,4404,-1102135,1
33,40,4404,-1102135,1
33,40,4404,-1102135,1
33,40,4404,-1102135,1
33,40,4404,-1102135,1
33,40,4404,-1102135,1
33,40,4404,-1102135,1
33,40,4404,-1091302,1
33,40,4404,-1091302,1
33,40,4404,-1091302,1
33,40,4404,-1091302,1
33,40,4404,-1091302,1
33,40,4404,-1091302,1
33,40,4404,-1091302,1
33,40,4404,-1091302,1
33,40,4404,-1091302,1
33,40,4404,-1091302,1
33,40,4404,-1081536,1
33,40,4404,-1081536,1
33,40,4404,-1081536,1
33,40,4404,-1081536,1
33,39.7,4404,-1081536,1
33,39.7,4404,-1081536,1
33,39.7,4404,-1081536,1
33,39.7,4404,-1081536,1
33,39.7,4404,-1081536,1
33,39.7,4404,-1081536,1
33,39.7,4404,-1075433,1
33,39.7,4404,-1075433,1
33,39.7,4404,-1075433,1
33,39.7,4404,-1075433,1
33,39.7,4404,-1075433,1
33,39.7,4404,-1075433,1
33,39.7,4404,-1075433,1
33,39.7,4404,-1075433,1
35,39.5,4404,-1075433,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39.5,4404,-1063683,1
35,39,4404,-1042016,1
35,39,4404,-1042016,1
35,39,4404,-1042016,1
35,39,4404,-1042016,1
35,39,4404,-1042016,1
35,39,4404,-1042016,1
35,39,4404,-1042016,1
35,39,4404,-1042016,1
35,39,4404,-1042016,1
35,39,4404,-1034539,1
35,39,4404,-1033166,1
35,39,4404,-1033166,1
35,39,4404,-1033166,1
35,39,4404,-1033166,1
36,39,4404,-1033166,1
36,39,4404,-1033166,1
36,39,4404,-1033166,1
36,39,4404,-1033166,1
36,39,4404,-1033166,1
36,39,4404,-1033166,1
36,39,4404,-1023095,1
36,39,4404,-1023095,1
36,39,4404,-1023095,1
36,39,4404,-1023095,1
36,39,4404,-1023095,1
36,39,4404,-1023095,1
36,39,4404,-1023095,1
36,39,4404,-1023095,1
36,39,4404,-1023095,1
36,39,4404,-1012567,1
36,39,4404,-1012567,1
36,39.2,4404,-1012567,1
36,39.2,4404,-1012567,1
36,39.2,4404,-1012567,1
36,39.2,4404,-1012567,1
36,39.2,4404,-1012567,1
36,39.2,4404,-1012567,1
36,39.2,4404,-1012567,1
36,39,4404,-1004480,1
36,39,4404,-1002649,1
36,39,4404,-1002649,1
36,39,4404,-1002649,1
36,39,4404,-1002649,1
36,39,4404,-1002649,1
36,39,4404,-1002649,1
36,39,4404,-1002649,1
36,39,4404,-1002649,1
36,39,4404,-1002649,1
36,39,4404,-1002649,1
36,39,4404,-993951,1
36,39,4404,-993951,1
36,39,4404,-993951,1
36,39,4404,-993951,1
36,39,4404,-993951,1
36,39,4404,-993951,1
36,39,4404,-993951,1
36,39,4404,-993951,1
36,39,4404,-993951,1
36,39,4404,-993951,1
36,39,4404,-985254,1
36,39,4404,-985254,1
36,39,4404,-985254,1
36,39,4404,-985254,1
36,39,4404,-985254,1
36,39,4404,-985254,1
36,39,4404,-985254,1
36,39,4404,-985254,1
36,39,4404,-977777,1
36,39,4404,-976404,1
36,39,4404,-976404,1
36,39,4404,-976404,1
36,39,4404,-976404,1
36,39,4404,-976404,1
36,39,4404,-976404,1
38,38.7,4404,-976404,1
38,38.7,4404,-976404,1
38,38.7,4404,-976404,1
38,38.7,4404,-976404,1
38,38.7,4404,-966486,1
38,38.7,4404,-966486,1
38,38.7,4404,-966486,1
38,38.7,4404,-966486,1
38,38.7,4404,-966486,1
38,38.7,4404,-966486,1
38,38.7,4404,-966486,1
38,38.7,4404,-966486,1
38,38.7,4404,-966486,1
38,38.7,4404,-966486,1
38,38.7,4404,-958093,1
38,38.5,4404,-958093,1
38,38.5,4404,-958093,1
38,38.5,4404,-958093,1
38,38.5,4404,-958093,1
38,38.5,4404,-958093,1
38,38.5,4404,-958093,1
38,38.5,4404,-958093,1
38,38.5,4404,-949243,1
38,38.5,4404,-949243,1
38,38.5,4404,-949243,1
38,38.5,4404,-949243,1
38,38.5,4404,-949243,1
38,38.5,4404,-949243,1
38,38.5,4404,-949243,1
38,38.5,4404,-949243,1
38,38.5,4404,-949243,1
38,38.5,4404,-949243,1
38,38.5,4404,-949243,1
38,38.5,4404,-949243,1
38,38.5,4404,-949243,1
38,38.5,4404,-949243,1
38,38.2,4404,-934137,1
38,38.2,4404,-934137,1
38,38.2,4404,-934137,1
38,38.2,4404,-934137,1
38,38.2,4404,-934137,1
38,38.2,4404,-934137,1
38,38.2,4404,-934137,1
38,38.2,4404,-934137,1
38,38.2,4404,-934137,1
38,38.2,4404,-926966,1
38,38.2,4404,-926966,1
38,38.2,4404,-926966,1
38,38.2,4404,-926966,1
38,38.2,4404,-926966,1
38,38.2,4404,-926966,1
38,38.2,4404,-921167,1
38,38.2,4404,-921167,1
38,38.2,4404,-921167,1
38,38.2,4404,-921167,1
38,38.2,4404,-917505,1
38,38.2,4404,-917505,1
38,38.2,4404,-917505,1
38,38.2,4404,-917505,1
38,38.2,4404,-917505,1
38,38.2,4404,-917505,1
40,38.5,4404,-917505,1
40,38.5,4404,-917505,1
40,38.5,4404,-917505,1
40,38.5,4404,-917505,1
40,38.5,4404,-909113,1
40,38.5,4404,-909113,1
40,38.5,4404,-909113,1
40,38.5,4404,-909113,1
40,38.5,4404,-909113,1
40,38.5,4404,-909113,1
40,38.5,4404,-909113,1
40,38.2,4404,-909113,1
40,38.2,4404,-909113,1
40,38.2,4404,-909113,1
40,38.2,4404,-898584,1
40,38.2,4404,-898584,1
40,38.2,4404,-898584,1
40,38.2,4404,-898584,1
40,38.2,4404,-898584,1
40,38.2,4404,-256193,1
40,38.2,4404,-256193,1
40,38.2,4404,-256193,1
40,38.2,4404,-256193,1
40,38.2,4404,-893091,1
40,38.2,4404,-893091,1
40,38.2,4404,-893091,1
40,38.2,4404,-893091,1
40,38.2,4404,-893091,1
40,38.2,4404,-893091,1
40,38.2,4404,-893091,1
40,38.2,4404,-893091,1
40,38.2,4404,-893091,1
40,38.2,4404,-893091,1
40,38.2,4404,-883020,1
40,38.2,4404,-883020,1
40,38.2,4404,-883020,1
40,38.2,4404,-883020,1
40,38.2,4404,-883020,1
40,38.2,4404,-883020,1
40,38.2,4404,-883020,1
40,38.2,4404,-883020,1
40,38.2,4404,-883020,1
40,38.2,4404,-883020,1
40,38.2,4404,-873255,1
40,38.2,4404,-873255,1
40,38.2,4404,-873255,1
40,38.2,4404,-873255,1
40,38.2,4404,-873255,1
40,38.2,4404,-873255,1
40,38.2,4404,-868220,1
40,38.2,4404,-868220,1
40,38.2,4404,-868220,1
40,38.2,4404,-868220,1
40,38.2,4404,-865015,1
40,38.2,4404,-865015,1
40,38.2,4404,-865015,1
40,38.2,4404,-865015,1
40,38.2,4404,-865015,1
40,38.2,4404,-865015,1
40,38.2,4404,-865015,1
40,38.2,4404,-865015,1
42,37.7,4404,-865015,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-857233,1
42,37.7,4404,-843348,1
42,37.7,4404,-843348,1
42,37.7,4404,-843348,1
42,37.7,4404,-843348,1
42,37.7,4404,-843348,1
42,37.7,4404,-843348,1
42,37.7,4404,-843348,1
42,37.7,4404,-843348,1
42,37.7,4404,-836329,1
42,37.7,4404,-836329,1
42,37.7,4404,-836329,1
42,37.7,4404,-836329,1
42,37.7,4404,-836329,1
42,37.7,4404,-836329,1
42,37.7,4404,-836329,1
42,37.7,4404,-836329,1
42,37.7,4404,-836329,1
42,37.7,4404,-828242,1
42,37.7,4404,-828242,1
42,37.7,4404,-828242,1
43,37.7,4404,-828242,1
43,37.7,4404,-828242,1
43,37.7,4404,-828242,1
43,37.7,4404,-828242,1
43,37.7,4404,-828242,1
43,37.7,4404,-828242,1
43,37.7,4404,-828242,1
43,37.7,4404,-819697,1
43,37.7,4404,-819697,1
43,37.7,4404,-818934,1
43,37.7,4404,-818934,1
43,37.7,4404,-818934,1
43,37.7,4404,-818934,1
43,37.7,4404,-818934,1
43,37.7,4404,-818934,1
43,37.7,4404,-818934,1
43,37.7,4404,-818934,1
43,37.7,4404,-814204,1
43,37.7,4404,-814204,1
43,37.7,4404,-814204,1
43,37.7,4404,-814204,1
43,37.7,4404,-814204,1
43,37.7,4404,-814204,1
43,37.7,4404,-814204,1
43,37.5,4404,-814204,1
43,37.5,4404,-814204,1
43,37.5,4404,-814204,1
43,37.5,4404,-804743,1
43,37.5,4404,-804743,1
43,37.5,4404,-804743,1
43,37.5,4404,-804743,1
43,37.5,4404,-804743,1
43,37.5,4404,-804743,1
43,37.5,4404,-804743,1
43,37.5,4404,-804743,1
43,37.5,4404,-804743,1
43,37.5,4404,-797114,1
43,37.5,4404,-797114,1
43,37.5,4404,-794825,1
43,37.5,4404,-794825,1
43,37.5,4404,-794825,1
43,37.5,4404,-794825,1
43,37.5,4404,-794825,1
43,37.5,4404,-794825,1
43,37.5,4404,-794825,1
43,37.5,4404,-794825,1
43,37.5,4404,-789332,1
43,37.5,4404,-789332,1
43,37.5,4404,-789332,1
43,37.5,4404,-789332,1
43,37.5,4404,-789332,1
43,37.5,4404,-789332,1
43,37.5,4404,-789332,1
43,37.5,4404,-789332,1
43,37.5,4404,-789332,1
43,37.5,4404,-789332,1
43,37.5,4404,-780329,1
43,37.5,4404,-780329,1
43,37.5,4404,-780329,1
43,37.5,4404,-780329,1
43,37.5,4404,-780329,1
45,37.5,4404,-780329,1
45,37.5,4404,-780329,1
45,37.5,4404,-780329,1
45,37.5,4404,-780329,1
45,37.5,4404,-772242,1
45,37.5,4404,-772242,1
45,37.5,4404,-771479,1
45,37.5,4404,-771479,1
45,37.5,4404,-771479,1
45,37.5,4404,-771479,1
45,37.5,4404,-771479,1
45,37.5,4404,-771479,1
45,37.5,4404,-771479,1
45,37.5,4404,-771479,1
45,37.5,4404,-765986,1
45,37.5,4404,-765986,1
45,37.5,4404,-765986,1
45,37.5,4404,-765986,1
45,37.5,4404,-765986,1
45,37.5,4404,-765986,1
45,37.5,4404,-765986,1
45,37.5,4404,-765986,1
45,37.5,4404,-765986,1
45,37.5,4404,-765986,1
45,37.5,4404,-765986,1
45,37.5,4404,-765986,1
45,37.5,4404,-765986,1
45,37.5,4404,-765986,1
45,37.2,4404,-765986,1
45,37.2,4404,-765986,1
45,37.2,4404,-765986,1
45,37.2,4404,-765986,1
45,37.2,4404,-765986,1
45,37.2,4404,-765986,1
45,37.2,4404,-765986,1
45,37.2,4404,-749965,1
45,37.2,4404,-749965,1
45,37.2,4404,-749965,1
45,37.2,4404,-749965,1
45,37.2,4404,-746303,1
45,37.2,4404,-746303,1
45,37.2,4404,-746303,1
45,37.2,4404,-746303,1
45,37.2,4404,-746303,1
45,37.2,4404,-746303,1
45,37.2,4404,-746303,1
45,37.2,4404,-746303,1
45,37.2,4404,-746303,1
45,37.2,4404,-746303,1
45,37.2,4404,-254515,1
45,37.2,4404,-254515,1
45,37.2,4404,-254515,1
45,37.2,4404,-254515,1
45,37.2,4404,-254515,1
45,37.2,4404,-254515,1
45,37.2,4404,-254515,1
45,37.2,4404,-254515,1
45,37.2,4404,-254515,1
45,37.2,4404,-733027,1
45,37.2,4404,-733027,1
45,37.2,4404,-733027,1
45,37.2,4404,-733027,1
45,37.2,4404,-733027,1
45,37.2,4404,-733027,1
47,37.2,4404,-728602,1
47,37.2,4404,-728602,1
47,37.2,4404,-728602,1
47,37.2,4404,-728602,1
47,37.2,4404,-725246,1
47,37.2,4404,-725246,1
47,37.2,4404,-725246,1
47,37.2,4404,-725246,1
47,37.2,4404,-725246,1
47,37.2,4404,-725246,1
47,37.2,4404,-725246,1
47,37.2,4404,-725246,1
47,36.7,4404,-725246,1
47,36.7,4404,-725246,1
47,36.7,4404,-717921,1
47,36.7,4404,-717921,1
47,36.7,4404,-717921,1
47,36.7,4404,-717921,1
47,37,4404,-717921,1
47,37,4404,-717921,1
47,37,4404,-717921,1
47,37,4404,-717921,1
47,37,4404,-717921,1
47,37,4404,-712123,1
47,37,4404,-712123,1
47,37,4404,-712123,1
47,37,4404,-712123,1
47,37,4404,-712123,1
47,37,4404,-712123,1
47,37,4404,-706630,1
47,37,4404,-706630,1
47,37,4404,-706630,1
47,37,4404,-706630,1
47,37,4404,-704646,1
47,37,4404,-704646,1
47,37,4404,-704646,1
47,37,4404,-704646,1
47,37,4404,-704646,1
47,37,4404,-704646,1
48,36.7,4404,-704646,1
48,36.7,4404,-704646,1
48,36.7,4404,-704646,1
48,36.7,4404,-704646,1
48,36.7,4404,-697932,1
48,36.7,4404,-697932,1
48,36.7,4404,-697932,1
48,36.7,4404,-697932,1
48,36.7,4404,-697932,1
48,36.7,4404,-697932,1
48,36.7,4404,-697932,1
48,36.7,4404,-697932,1
48,36.7,4404,-697932,1
48,36.7,4404,-697932,1
48,36.7,4404,-690151,1
48,36.7,4404,-690151,1
48,36.7,4404,-690151,1
48,36.7,4404,-690151,1
48,36.7,4404,-690151,1
48,36.7,4404,-690151,1
48,36.7,4404,-686946,1
48,36.7,4404,-686946,1
48,36.7,4404,-686946,1
48,36.7,4404,-685573,1
48,36.7,4404,-685573,1
48,36.7,4404,-685573,1
48,36.7,4404,-685573,1
48,36.7,4404,-685573,1
48,36.7,4404,-685573,1
48,36.7,4404,-685573,1
48,36.7,4404,-685573,1
48,36.7,4404,-685573,1
48,36.7,4404,-685573,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.7,4404,-678096,1
48,36.2,4404,-667262,1
48,36.2,4404,-667262,1
48,36.2,4404,-667262,1
48,36.2,4404,-667262,1
48,36.2,4404,-667262,1
48,36.2,4404,-667262,1
48,36.2,4404,-667262,1
48,36.2,4404,-667262,1
48,36.2,4404,-667262,1
48,36.2,4404,-667262,1
48,36.2,4404,-661464,1
48,36.2,4404,-661464,1
48,36.2,4404,-661464,1
48,36.2,4404,-661464,1
50,36.2,4404,-661464,1
50,36.2,4404,-661464,1
50,36.2,4404,-661464,1
50,36.2,4404,-661464,1
50,36.2,4404,-661464,1
50,36.2,4404,-661464,1
50,36.2,4404,-654903,1
50,36.2,4404,-654903,1
50,36.2,4404,-654903,1
50,36.2,4404,-654903,1
50,36.2,4404,-654903,1
50,36.2,4404,-654903,1
50,36.2,4404,-654903,1
50,36.2,4404,-654903,1
50,36.2,4404,-654903,1
50,36.2,4404,-649562,1
50,36.2,4404,-648342,1
50,36.2,4404,-648342,1
50,36.2,4404,-648342,1
50,36.2,4404,-648342,1
50,36.2,4404,-648342,1
50,36.2,4404,-648342,1
50,36.2,4404,-648342,1
50,36.2,4404,-648342,1
50,36.2,4404,-648342,1
50,36.2,4404,-641628,1
50,36.2,4404,-641628,1
50,36.2,4404,-641628,1
50,36.2,4404,-641628,1
50,36.2,4404,-641628,1
50,36.2,4404,-641628,1
50,36.2,4404,-641628,1
50,36.2,4404,-641628,1
50,36.2,4404,-641628,1
50,36.2,4404,-641628,1
50,36.2,4404,-636898,1
50,36.5,4404,-636898,1
50,36.5,4404,-636898,1
50,36.5,4404,-636898,1
50,36.5,4404,-636898,1
50,36.5,4404,-636898,1
50,36.5,4404,-636898,1
50,36.5,4404,-636898,1
50,36.5,4404,-636898,1
50,36.5,4404,-630642,1
50,36.5,4404,-630642,1
50,36.5,4404,-630642,1
50,36.5,4404,-630642,1
50,36.5,4404,-630642,1
50,36.5,4404,-630642,1
50,36.5,4404,-630642,1
50,36.5,4404,-630642,1
50,36.5,4404,-630642,1
50,36.5,4404,-630642,1
50,36.5,4404,-623928,1
50,36.5,4404,-623928,1
50,36.5,4404,-623928,1
50,36.5,4404,-623928,1
50,36.5,4404,-623928,1
50,36.5,4404,-623928,1
50,36.5,4404,-623928,1
50,36.5,4404,-623928,1
50,36.5,4404,-623928,1
52,36,4404,-623928,1
52,36,4404,-618435,1
52,36,4404,-618435,1
52,36,4404,-618435,1
52,36,4404,-618435,1
52,36,4404,-618435,1
52,36,4404,-618435,1
52,36,4404,-618435,1
52,36,4404,-618435,1
52,36,4404,-618435,1
52,36,4404,-614315,1
52,36,4404,-614315,1
52,36,4404,-614315,1
52,36,4404,-614315,1
52,36,4404,-614315,1
52,36,4404,-614315,1
52,36.2,4404,-614315,1
52,36.2,4404,-614315,1
52,36.2,4404,-614315,1
52,36.2,4404,-614315,1
52,36.2,4404,-614315,1
52,36.2,4404,-614315,1
52,36.2,4404,-614315,1
52,36.2,4404,-614315,1
52,36.2,4404,-614315,1
52,36.2,4404,-614315,1
52,36.2,4404,-614315,1
52,36.2,4404,-614315,1
52,36.2,4404,-614315,1
52,36.2,4404,-614315,1
52,36,4404,-601497,1
52,36,4404,-601497,1
52,36,4404,-601497,1
52,36,4404,-601497,1
52,36,4404,-601497,1
52,36,4404,-601497,1
52,36,4404,-601497,1
52,36,4404,-601497,1
52,36,4404,-601497,1
52,36,4404,-596920,1
52,36,4404,-596920,1
52,36,4404,-596920,1
52,36,4404,-596920,1
52,36,4404,-596920,1
52,36,4404,-596920,1
52,36,4404,-596920,1
52,36,4404,-596920,1
52,36,4404,-596920,1
52,36,4404,-596920,1
52,36,4404,-591884,1
52,36,4404,-591884,1
54,35.7,4404,-591884,1
54,35.7,4404,-591884,1
54,35.7,4404,-591884,1
54,35.7,4404,-591884,1
54,35.7,4404,-591884,1
54,35.7,4404,-591884,1
54,35.7,4404,-591884,1
54,35.7,4404,-591884,1
54,35.7,4404,-585781,1
54,35.7,4404,-585781,1
54,35.7,4404,-585781,1
54,35.7,4404,-585781,1
54,35.7,4404,-585781,1
54,35.7,4404,-585781,1
54,35.7,4404,-585781,1
54,35.7,4404,-585781,1
54,35.7,4404,-585781,1
54,35.7,4404,-580746,1
54,35.7,4404,-579983,1
54,35.7,4404,-579983,1
54,35.7,4404,-579983,1
54,35.7,4404,-579983,1
54,35.7,4404,-579983,1
54,35.7,4404,-579983,1
54,35.7,4404,-579983,1
54,35.7,4404,-579983,1
54,35.7,4404,-579983,1
54,35.7,4404,-575863,1
54,35.7,4404,-575863,1
54,35.7,4404,-575863,1
54,35.7,4404,-575863,1
54,35.7,4404,-575863,1
55,35.7,4404,-575863,1
55,35.7,4404,-575863,1
55,35.7,4404,-575863,1
55,35.7,4404,-575863,1
55,35.7,4404,-575863,1
55,35.7,4404,-570217,1
55,35.7,4404,-570217,1
55,35.7,4404,-570217,1
55,35.7,4404,-570217,1
55,35.7,4404,-570217,1
55,35.7,4404,-570217,1
55,35.7,4404,-570217,1
55,35.7,4404,-570217,1
55,35.7,4404,-570217,1
55,35.7,4404,-570217,1
55,35.7,4404,-564724,1
55,35.7,4404,-564724,1
55,35.7,4404,-564724,1
55,35.7,4404,-564724,1
55,35.7,4404,-564724,1
55,35.7,4404,-564724,1
55,35.7,4404,-564724,1
55,35.7,4404,-564724,1
55,35.7,4404,-564724,1
55,35.7,4404,-564724,1
55,35.7,4404,-559689,1
55,35.7,4404,-559689,1
55,35.7,4404,-559689,1
55,35.7,4404,-559689,1
55,35.7,4404,-559689,1
55,35.7,4404,-559689,1
55,35.7,4404,-559689,1
55,35.7,4404,-559689,1
55,35.7,4404,-559689,1
55,35.7,4404,-555416,1
55,35.7,4404,-555416,1
55,35.7,4404,-555416,1
55,35.7,4404,-555416,1
55,35.7,4404,-555416,1
55,35.7,4404,-555416,1
55,35.5,4404,-551602,1
55,35.5,4404,-551602,1
55,35.5,4404,-551602,1
55,35.5,4404,-551602,1
55,35.5,4404,-550381,1
55,35.5,4404,-550381,1
55,35.5,4404,-550381,1
55,35.5,4404,-550381,1
55,35.5,4404,-550381,1
55,35.5,4404,-550381,1
55,35.5,4404,-547329,1
57,35.7,4404,-547329,1
57,35.7,4404,-547329,1
57,35.7,4404,-547329,1
57,35.7,4404,-547329,1
57,35.7,4404,-547329,1
57,35.7,4404,-547329,1
57,35.7,4404,-547329,1
57,35.7,4404,-547329,1
57,35.7,4404,-547329,1
57,35.7,4404,-542599,1
57,35.7,4404,-542599,1
57,35.7,4404,-542599,1
57,35.7,4404,-542599,1
57,35.7,4404,-542599,1
57,35.7,4404,-542599,1
57,35.7,4404,-542599,1
57,35.7,4404,-542599,1
57,35.7,4404,-542599,1
57,35.7,4404,-537564,1
57,35.7,4404,-537564,1
57,35.2,4404,-537564,1
57,35.2,4404,-537564,1
57,35.2,4404,-535732,1
57,35.2,4404,-535732,1
57,35.2,4404,-535732,1
57,35.2,4404,-535732,1
57,35.2,4404,-535732,1
57,35.2,4404,-535732,1
57,35.2,4404,-533138,1
57,35.2,4404,-533138,1
57,35.2,4404,-533138,1
57,35.2,4404,-533138,1
57,35.2,4404,-533138,1
57,35.2,4404,-533138,1
57,35.2,4404,-533138,1
57,35.2,4404,-533138,1
57,35.2,4404,-533138,1
57,35.2,4404,-533138,1
57,35.2,4404,-528561,1
57,35.2,4404,-528561,1
57,35.2,4404,-528561,1
57,35.2,4404,-528561,1
57,35.2,4404,-528561,1
57,35.2,4404,-528561,1
57,35.2,4404,-528561,1
57,35.2,4404,-528561,1
57,35.2,4404,-528561,1
57,35.2,4404,-528561,1
57,35.2,4404,-523983,1
57,35.2,4404,-523983,1
57,35.2,4404,-523983,1
57,35.2,4404,-522610,1
57,35.2,4404,-522610,1
59,35.2,4404,-522610,1
59,35.2,4404,-522610,1
59,35.2,4404,-522610,1
59,35.2,4404,-522610,1
59,35.2,4404,-518948,1
59,35.2,4404,-518948,1
59,35.2,4404,-518948,1
59,35.2,4404,-518948,1
59,35.2,4404,-518948,1
59,35.2,4404,-518948,1
59,35.2,4404,-518948,1
59,35.2,4404,-518948,1
59,35.2,4404,-518948,1
59,35.2,4404,-518948,1
59,35.2,4404,-513760,1
59,35.2,4404,-513760,1
59,35.2,4404,-513760,1
59,35.2,4404,-513760,1
59,35.2,4404,-513760,1
59,35.2,4404,-513760,1
59,35.2,4404,-513760,1
59,35.2,4404,-513760,1
59,35.2,4404,-513760,1
59,35.2,4404,-513760,1
59,35.2,4404,-510556,1
59,35.2,4404,-510556,1
59,35.2,4404,-510556,1
59,35.2,4404,-508725,1
59,35.2,4404,-508725,1
59,35.2,4404,-508725,1
59,35.2,4404,-508725,1
60,35.2,4404,-507351,1
60,35.2,4404,-507351,1
60,35.2,4404,-507351,1
60,35.2,4404,-507351,1
60,35.2,4404,-507351,1
60,35.2,4404,-507351,1
60,35.2,4404,-507351,1
60,35.2,4404,-507351,1
60,35.2,4404,-507351,1
60,35.2,4404,-507351,1
60,35.2,4404,-502774,1
60,35.2,4404,-502774,1
60,35.2,4404,-502774,1
60,35.2,4404,-502774,1
60,35.2,4404,-502774,1
60,35.2,4404,-502774,1
60,35.2,4404,-502774,1
60,35.2,4404,-502774,1
60,35.2,4404,-502774,1
60,35.2,4404,-502774,1
60,35.2,4404,-498654,1
60,35.2,4404,-498654,1
60,35.2,4404,-498654,1
60,35.2,4404,-498654,1
60,35.2,4404,-498654,1
60,35.2,4404,-498654,1
60,35.2,4404,-496365,1
60,35.2,4404,-496365,1
60,35.2,4404,-496365,1
60,35.2,4404,-496365,1
60,35.2,4404,-493313,1
60,35.2,4404,-493313,1
60,35.2,4404,-493313,1
60,35,4404,-493313,1
60,35,4404,-493313,1
60,35,4404,-493313,1
60,35,4404,-493313,1
60,35,4404,-493313,1
60,35,4404,-493313,1
60,35,4404,-489651,1
60,35,4404,-489651,1
60,35,4404,-489651,1
60,35,4404,-489651,1
60,35,4404,-489651,1
60,35,4404,-489651,1
60,35,4404,-489651,1
60,35,4404,-489651,1
60,35,4404,-489651,1
60,35,4404,-489651,1
60,35,4404,-486294,1
60,35,4404,-486294,1
60,35,4404,-486294,1
60,35,4404,-486294,1
60,35,4404,-486294,1
60,35,4404,-486294,1
60,35,4404,-483700,1
60,35,4404,-483700,1
60,35,4404,-483700,1
62,35,4404,-483700,1
62,35,4404,-481869,1
62,35,4404,-481869,1
62,35,4404,-481869,1
62,35,4404,-481869,1
62,35,4404,-481869,1
62,35,4404,-481869,1
62,35,4404,-481869,1
62,35,4404,-481869,1
62,35,4404,-481869,1
62,35,4404,-252989,1
62,35,4404,-252989,1
62,35,4404,-252989,1
62,35,4404,-252989,1
